Гурін;Дмитро;Олександрович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№218
Гурін;Едуард;Олексійович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№187
Гурін;Костянтин;Олександрович;Аграрна партія України;№91
Гуріч;Олег;Вікторович;Аграрна партія України;№219
Гурмак;Іван;Миколайович;"політична партія Всеукраїнське об’єднання ""Свобода""";№222
Гур’янова;Марина;Ігорівна;Самовисування;№195
Гусак;Володимир;Георгійович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№19
Гусєв;Олександр;Олександрович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№221
Гусовський;Сергій;Михайлович;Самовисування;№212
Гут;Антоніна;Василівна;"політична партія ""Громадянська позиція""";№47
Гуфман;Геннадій;Леонідович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№26
Гуцол;Сергій;Віталійович;Аграрна партія України;№26
Гуцул;Вадим;Володимирович;Самовисування;№101
Гуцул;Мирослав;Іванович;"Політична Партія ""ПАТРІОТ""";№201
Давиденко;Антон;Миколайович;Самовисування;№208
Давиденко;Артем;Миколайович;Самовисування;№208
Давиденко;Валерій;Миколайович;Самовисування;№208
Давиденко;Ганна;Віталіївна;Самовисування;№11
Давиденко;Олексій;Юрійович;Самовисування;№174
Давидов;Віктор;Вячеславович;Самовисування;№195
Давидюк;Володимир;Михайлович;"ПОЛІТИЧНА ПАРТІЯ ""СВІДОМА НАЦІЯ""";№98
Давидюк;Микола;Іванович;"Політична Партія ""ГОЛОС""";№27
Давидюк;Сергій;Петрович;"ПОЛІТИЧНА ПАРТІЯ ""РАЗОМ СИЛА""";№185
Давітідзе;Паата;Гурамович;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№94
Дадочкін;Дмитро;Олександрович;Самовисування;№17
Дамченко;Роман;Анатолійович;Самовисування;№103
Данасієнко;Неля;Михайлівна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№111
Данацко;Іван;Іванович;Самовисування;№68
Данейкін;Вадим;Валерійович;"Політична Партія ""ПАТРІОТ""";№103
Данелія;Гіоргій;Манучарович;"Політична партія ""Рух Нових Сил Михайла Саакашвілі""";№30
Данилів;Іван;Іванович;Самовисування;№86
Данилів;Остап;Петрович;"Політична Партія ""ПАТРІОТ""";№71
Данилова;Марина;Олексіївна;"політична партія Всеукраїнське об’єднання ""Свобода""";№217
Данилова;Надія;Анатоліївна;"ПОЛІТИЧНА ПАРТІЯ ""РАЗОМ СИЛА""";№95
Данильчук;Максим;Миколайович;Самовисування;№156
Данильчук;Олександр;Юрійович;Самовисування;№156
Данильчук;Павло;Петрович;"політична партія ""Громадянська позиція""";№22
Данилюк;Карина;Миколаївна;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№124
Данилюк;Олександр;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА ПРАВА""";№2
Данилюк;Олександр;Мирославович;"Політична Партія ""ГОЛОС""";№72
Данілкова;Анастасія;Юріївна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№53
Данілов;Віталій;Богданович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№16
Данілов;Олексій;Миколайович;Самовисування;№66
Данканич;Андрій;Андрійович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№69
Дануца;Олександр;Анатолійович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№99
Дармограй;Олег;Павлович;Аграрна партія України;№48
Даровський;Олександр;Миколайович;"ПОЛІТИЧНА ПАРТІЯ ""ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""ФАКЕЛ""";№56
Даурова;Валентина;Борисівна;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№48
Даценко;Сергій;Олександрович;Аграрна партія України;№60
Дацків;Ігор;Васильович;Самовисування;№164
Дацко;Світлана;Петрівна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№109
Дашкевич;Микола;Володимирович;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№90
Дашковець;Нелля;Брониславівна;Самовисування;№50
Дашковський;Олександр;Олександрович;Самовисування;№192
Двірник;Віталій;Георгійович;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№84
Двірник;Лариса;Володимирівна;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№113
Дворецька;Олександра;Миколаївна;"Політична Партія ""ГОЛОС""";№29
Дворжанська;Лариса;Георгіївна;"політична партія ""Громадянська позиція""";№153
Дворник;Анатолій;Анатолійович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№128
Дворянин;Парасковія;Ярославівна;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№22
Дебелий;Валентин;Олегович;"політична партія Всеукраїнське об’єднання ""Свобода""";№172
Дебенко;Ігор;Богданович;"політична партія Всеукраїнське об’єднання ""Свобода""";№118
Дегтярьов;Олександр;Михайлович;Самовисування;№36
Дегтярьова;Лариса;Вікторівна;Самовисування;№212
Дедюрін;Віталій;Миколайович;Самовисування;№146
Дейнека;Іван;Григорович;Аграрна партія України;№158
Дейнека;Олег;Володимирович;Самовисування;№94
Дейнека;Олександр;Сергійович;Самовисування;№32
Дейнеко;Павло;Олександрович;"політична партія Всеукраїнське об’єднання ""Свобода""";№102
Демідов;Сергій;Михайлович;Самовисування;№133
Демко;Тарас;Іванович;Самовисування;№121
Демкович;Юлія;Іванівна;"Політична партія ""Сила Людей""";№20
Демчак;Руслан;Дмитрович;Самовисування;№18
Демчак;Руслан;Євгенійович;Самовисування;№18
Демченко;Володимир;Йосипович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№37
Демченко;Сергій;Олексійович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№29
Демченко;Юлія;Володимирівна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№183
Демчина;Роман;Іванович;Самовисування;№122
Демчишин;Наталія;Іванівна;Самовисування;№122
Демчук;Олександр;Анатолійович;Самовисування;№186
Демяненко;Дмитро;Миколайович;Самовисування;№59
Дем’яненко;Олексій;Олексійович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№206
Дем’янчук;Андрій;Володимирович;"політична партія Всеукраїнське об’єднання ""Свобода""";№109
Дем’янчук;Віталій;Юрійович;"ПОЛІТИЧНА ПАРТІЯ ""РАЗОМ СИЛА""";№21
Денисенко;Анатолій;Петрович;Самовисування;№173
Денисенко;Вадим;Ігорович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№15
Денисенко;Віталій;Володимирович;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№37
Денисенко;Ірина;Сергіївна;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№31
Денисенко;Олександр;Васильович;"Політична Партія ""ГОЛОС""";№91
Денисенко;Роман;Юрійович;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№88
Денисов;Костянтин;Вікторович;"політична партія Всеукраїнське об’єднання ""Свобода""";№139
Денисюк;Роман;Віталійович;"Політична Партія ""ГОЛОС""";№55
Деревенчук;Василь;Васильович;"Політична партія ""Сила Людей""";№18
Дерев’янко;Артур;Валентинович;Аграрна партія України;№97
Дерев’янко;Олександра;Олександрівна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№148
Дерека;Геннадій;Федорович;Аграрна партія України;№161
Деркач;Андрій;Леонідович;Самовисування;№159
Деркач;Роман;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№6
Деркач;Юрій;Олексійович;"політична партія Всеукраїнське об’єднання ""Свобода""";№92
Деркаченко;Юлія;Вікторівна;"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКА СТРАТЕГІЯ ГРОЙСМАНА""";№40
Дерн;Геннадій;Володимирович;"політична партія Всеукраїнське об’єднання ""Свобода""";№146
Дерпак;Віталій;Михайлович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№217
Дехтяренко;Артем;Євгенійович;"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКА СТРАТЕГІЯ ГРОЙСМАНА""";№34
Дехтярук;Олександр;Миколайович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№58
Дехтярчук;Олександр;Володимирович;Самовисування;№154
Дєдов;В’ячеслав;Ілліч;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№98
Дєєв;Олександр;Петрович;Самовисування;№38
Дєхтярьов;Олександр;Володимирович;Самовисування;№217
Джамбулатов;Руслан;Адамович;Самовисування;№58
Джапарова;Еміне;Айяровна;"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКА СТРАТЕГІЯ ГРОЙСМАНА""";№4
Елейко;Тарас;Васильович;"Політична Партія ""ГОЛОС""";№120
Ерікян;Давід;Мартікович;Самовисування;№91
Ерліх;Наталія;Михайлівна;"політична партія ""Громадянська позиція""";№66
Ешматова;Айгуль;Кодіржанівна;Самовисування;№151
Жадан;Євгеній;Володимирович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№148
Жадан;Іван;Олегович;Самовисування;№38
Жадченко;Андрій;Миколайович;Самовисування;№207
Жадько;Олена;Анатоліївна;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№40
Жар;Михайло;Михайлович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№203
Жар;Юлія;Георгіївна;"Політична Партія ""ПАТРІОТ""";№42
Жаров;Михайло;Олександрович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№106
Жебський;Олег;Васильович;Самовисування;№106
Жеваго;Костянтин;Валентинович;Самовисування;№150
Жеганський;Віталій;Володимирович;"Політична Партія ""ГОЛОС""";№40
Желамська;Неля;Володимирівна;"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКА СТРАТЕГІЯ ГРОЙСМАНА""";№45
Железняк;Ярослав;Іванович;"Політична Партія ""ГОЛОС""";№4
Жело;Денис;Вікторович;Самовисування;№129
Желябовська;Яна;Олегівна;"Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""";№223
Женевський;Сергій;Юрійович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№154
Жердельова;Наталія;Геннадіївна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№143
Живага;Микола;Олександрович;Самовисування;№113
Живенко;Світлана;Віталіївна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№205
Жидкова;Діана;Олексіївна;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№77
Жиленко;Віталій;Миколайович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№158
Жилінський;Андрій;Іванович;Самовисування;№17
Жимінюк;Олександр;Володимирович;"політична партія ""Громадянська позиція""";№31
Жиравецький;Андрій;Михайлович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№118
Жирний;Сергій;Леонідович;Самовисування;№121
Жиров;Ігор;Володимирович;Самовисування;№105
Житінський;Ігор;Юрійович;Самовисування;№51
Житченко;Ігор;Володимирович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№119
Жмеренецький;Олексій;Сергійович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№190
Жовнір;Михайло;Васильович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№45
Жовніренко;Микола;Анатолійович;Самовисування;№82
Жовноватюк;Олексій;Миколайович;Самовисування;№101
Жоган;Микола;Вячеславович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№193
Жолобецький;Олександр;Олександрович;Самовисування;№129
Жолобова;Інна;Олександрівна;"Політична Партія ""ГОЛОС""";№127
Жолобович;Назар;Вікторович;Самовисування;№121
Жорін;Максим;Борисович;Самовисування;№217
Жосан;Катерина;Володимирівна;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№111
Жувакін;Віктор;Олександрович;Самовисування;№105
Жуганець;Дмитро;Олександрович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№191
Жук;Андрій;Михайлович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№73
Жук;Василь;Васильович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№95
Жук;Галина;Василівна;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№201
Жук;Діна;Іванівна;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№50
Жук;Костянтин;Олександрович;"Політична Партія ""ГОЛОС""";№72
Жук;Наталія;Анатоліївна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№80
Жук;Сергій;Миколайович;Самовисування;№149
Жук;Сергій;Миколайович;"ПОЛІТИЧНА ПАРТІЯ ""ПАРТІЯ ШАРІЯ""";№17
Жукова;Вікторія;Вадимівна;"Політична Партія ""ГОЛОС""";№134
Жукова;Наталія;Олександрівна;"Політична партія ""Рух Нових Сил Михайла Саакашвілі""";№6
Жуковський;Адам;Адамович;Самовисування;№155
Жукотанський;Олександр;Васильович;Самовисування;№93
Жупанин;Андрій;Вікторович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№110
Журавінський;Валерій;Казимирович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№181
Журавко;Георгій;Володимирович;Самовисування;№186
Журавльов;Віталій;Володимирович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№103
Журавльов;Олександр;Олексійович;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№92
Журавльова;Наталія;Валеріївна;Самовисування;№216
Журавльова;Наталія;Миколаївна;"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКА СТРАТЕГІЯ ГРОЙСМАНА""";№47
Журавльова;Тетяна;Петрівна;"Політична партія ""Рух Нових Сил Михайла Саакашвілі""";№55
Журавський;Віталій;Станіславович;Самовисування;№66
Журавчак;Олександр;Петрович;"Політична Партія ""ПАТРІОТ""";№4
Жураковський;Іван;Олександрович;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№152
Журбенко;Артур;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""ПАРТІЯ ШАРІЯ""";№19
